"ID","Property","Data"
"http://example.org/NIMP/DO-PKLF7440","https://identifiers.org/brain-bican/vocab/b5436e99-f0a7-4c30-825d-56b88ee2ac1d","days"
"http://example.org/NIMP/DO-YSBZ8753","http://www.w3.org/2000/01/rdf-schema#label","QM23.57.114"
"http://example.org/NIMP/DO-CUVX2282","https://w3id.org/biolink/vocab/category","bican:Donor"
"http://example.org/NIMP/DO-VWGB6779","http://www.w3.org/2000/01/rdf-schema#label","QM23.57.045"
"http://example.org/NIMP/DO-IQJU2686","https://identifiers.org/brain-bican/vocab/0630a265-4a63-48f4-8853-66b929002306","P12"
"http://example.org/NIMP/DO-UNZO5369","https://identifiers.org/brain-bican/vocab/0630a265-4a63-48f4-8853-66b929002306","7 yrs"
"http://example.org/NIMP/DO-GIBC5149","https://w3id.org/biolink/vocab/category","bican:Donor"
"http://example.org/NIMP/DO-TPGD4527","http://www.w3.org/2000/01/rdf-schema#label","QM23.57.063"
"http://example.org/NIMP/DO-SOPM4692","https://identifiers.org/brain-bican/vocab/0630a265-4a63-48f4-8853-66b929002306","P4"
"http://example.org/NIMP/DO-FMDW5273","https://identifiers.org/brain-bican/vocab/b5436e99-f0a7-4c30-825d-56b88ee2ac1d","years"
"http://example.org/NIMP/DO-VZWY7639","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:13616"
"http://example.org/NIMP/DO-BWKT6354","https://identifiers.org/brain-bican/vocab/3bed1f94-9d82-4ed7-afdf-79d896b24dbb","birth"
"http://example.org/NIMP/DO-EWXJ3038","https://identifiers.org/brain-bican/vocab/632d3d3f-f85b-4efc-a1ab-010fe417ae81","1"
"http://example.org/NIMP/DO-NQNW3549","https://identifiers.org/brain-bican/vocab/3bed1f94-9d82-4ed7-afdf-79d896b24dbb","birth"
"http://example.org/NIMP/DO-LOMG5075","https://identifiers.org/brain-bican/vocab/632d3d3f-f85b-4efc-a1ab-010fe417ae81","1"
"http://example.org/NIMP/DO-EWXJ3038","https://identifiers.org/brain-bican/vocab/0630a265-4a63-48f4-8853-66b929002306","10 yrs"
"http://example.org/NIMP/DO-CDOD5358","https://identifiers.org/brain-bican/vocab/632d3d3f-f85b-4efc-a1ab-010fe417ae81","2"
"http://example.org/NIMP/DO-YCYU8754","https://w3id.org/biolink/vocab/category","bican:Donor"
"http://example.org/NIMP/DO-EOXD1485","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:10090"
"http://example.org/NIMP/DO-HHOI8925","https://w3id.org/biolink/vocab/category","bican:Donor"
"http://example.org/NIMP/DO-RMRL6873","https://w3id.org/biolink/vocab/category","bican:Donor"
"http://example.org/NIMP/DO-IKSH9054","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:9606"
"http://example.org/NIMP/DO-GINI5305","https://identifiers.org/brain-bican/vocab/3bed1f94-9d82-4ed7-afdf-79d896b24dbb","birth"
"http://example.org/NIMP/DO-BZJE5404","https://identifiers.org/brain-bican/vocab/632d3d3f-f85b-4efc-a1ab-010fe417ae81","1"
"http://example.org/NIMP/DO-ONMO2975","https://identifiers.org/brain-bican/vocab/3bed1f94-9d82-4ed7-afdf-79d896b24dbb","birth"
"http://example.org/NIMP/DO-PYXJ3610","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:9823"
"http://example.org/NIMP/DO-MIEW8523","https://w3id.org/biolink/vocab/category","bican:Donor"
"http://example.org/NIMP/DO-PMHJ2216","http://www.w3.org/2000/01/rdf-schema#label","C57BL6J-694053"
"http://example.org/NIMP/DO-FUCB9820","https://identifiers.org/brain-bican/vocab/3bed1f94-9d82-4ed7-afdf-79d896b24dbb","birth"
"http://example.org/NIMP/DO-KKLW5964","https://identifiers.org/brain-bican/vocab/0630a265-4a63-48f4-8853-66b929002306",""
"http://example.org/NIMP/DO-PSWT7059","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:10090"
"http://example.org/NIMP/DO-PMIB1176","http://www.w3.org/2000/01/rdf-schema#label","C57BL6J-686704"
"http://example.org/NIMP/DO-XIQQ6047","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:9606"
"http://example.org/NIMP/DO-HGYK8681","https://identifiers.org/brain-bican/vocab/0630a265-4a63-48f4-8853-66b929002306","P14"
"http://example.org/NIMP/DO-YRLY1467","https://w3id.org/biolink/vocab/category","bican:Donor"
"http://example.org/NIMP/DO-PRXS1389","http://www.w3.org/2000/01/rdf-schema#label","C57BL6J-716846"
"http://example.org/NIMP/DO-RLGX3443","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:9483"
"http://example.org/NIMP/DO-CRSP3889","http://www.w3.org/2000/01/rdf-schema#label","QM23.57.093"
"http://example.org/NIMP/DO-ZVII3764","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:9606"
"http://example.org/NIMP/DO-GCYK8109","https://w3id.org/biolink/vocab/category","bican:Donor"
"http://example.org/NIMP/DO-BCYI7850","https://identifiers.org/brain-bican/vocab/632d3d3f-f85b-4efc-a1ab-010fe417ae81","2"
"http://example.org/NIMP/DO-KSJS7575","https://identifiers.org/brain-bican/vocab/632d3d3f-f85b-4efc-a1ab-010fe417ae81","2"
"http://example.org/NIMP/DO-FFEN2526","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:9544"
"http://example.org/NIMP/DO-WVDR3708","https://identifiers.org/brain-bican/vocab/0630a265-4a63-48f4-8853-66b929002306","32 yrs"
"http://example.org/NIMP/DO-IQJU2686","https://w3id.org/biolink/vocab/category","bican:Donor"
"http://example.org/NIMP/DO-HIIG4634","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:9606"
"http://example.org/NIMP/DO-BWFW7524","https://identifiers.org/brain-bican/vocab/632d3d3f-f85b-4efc-a1ab-010fe417ae81","2"
"http://example.org/NIMP/DO-FBFC6729","https://w3id.org/biolink/vocab/category","bican:Donor"
"http://example.org/NIMP/DO-ETBZ1603","https://identifiers.org/brain-bican/vocab/3bed1f94-9d82-4ed7-afdf-79d896b24dbb","birth"
"http://example.org/NIMP/DO-BDEB8522","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:10090"
"http://example.org/NIMP/DO-XMNK3988","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:37293"
"http://example.org/NIMP/DO-WDXZ4416","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:9544"
"http://example.org/NIMP/DO-IBNI1301","https://identifiers.org/brain-bican/vocab/632d3d3f-f85b-4efc-a1ab-010fe417ae81","1"
"http://example.org/NIMP/DO-FBPR1314","https://identifiers.org/brain-bican/vocab/632d3d3f-f85b-4efc-a1ab-010fe417ae81","2"
"http://example.org/NIMP/DO-MCZJ4627","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:9544"
"http://example.org/NIMP/DO-OUPR9322","https://identifiers.org/brain-bican/vocab/0630a265-4a63-48f4-8853-66b929002306","19.1 months"
"http://example.org/NIMP/DO-IJJL6638","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:10090"
"http://example.org/NIMP/DO-LOIF1227","http://www.w3.org/2000/01/rdf-schema#label","C57BL6J-689638"
"http://example.org/NIMP/DO-WVDR3708","https://identifiers.org/brain-bican/vocab/b5436e99-f0a7-4c30-825d-56b88ee2ac1d","years"
"http://example.org/NIMP/DO-KIYQ3982","https://identifiers.org/brain-bican/vocab/3bed1f94-9d82-4ed7-afdf-79d896b24dbb","birth"
"http://example.org/NIMP/DO-RMIR9940","http://www.w3.org/2000/01/rdf-schema#label","C57BL6J-694323"
"http://example.org/NIMP/DO-EOJF8479","https://w3id.org/biolink/vocab/category","bican:Donor"
"http://example.org/NIMP/DO-NJXR9954","https://identifiers.org/brain-bican/vocab/b5436e99-f0a7-4c30-825d-56b88ee2ac1d","years"
"http://example.org/NIMP/DO-ZVII3764","http://www.w3.org/2000/01/rdf-schema#label","13885"
"http://example.org/NIMP/DO-SMNH3002","https://identifiers.org/brain-bican/vocab/3bed1f94-9d82-4ed7-afdf-79d896b24dbb","birth"
"http://example.org/NIMP/DO-OPSM8617","https://identifiers.org/brain-bican/vocab/3bed1f94-9d82-4ed7-afdf-79d896b24dbb","birth"
"http://example.org/NIMP/DO-ZVBB1164","https://identifiers.org/brain-bican/vocab/b5436e99-f0a7-4c30-825d-56b88ee2ac1d","years"
"http://example.org/NIMP/DO-NCBU7930","https://identifiers.org/brain-bican/vocab/3bed1f94-9d82-4ed7-afdf-79d896b24dbb","birth"
"http://example.org/NIMP/DO-XMNK3988","http://www.w3.org/2000/01/rdf-schema#label","AN20.37.001"
"http://example.org/NIMP/DO-DXSU9377","http://www.w3.org/2000/01/rdf-schema#label","C57BL6J-702995"
"http://example.org/NIMP/DO-IQJU2686","https://identifiers.org/brain-bican/vocab/b5436e99-f0a7-4c30-825d-56b88ee2ac1d","days"
"http://example.org/NIMP/DO-XZYK4677","https://identifiers.org/brain-bican/vocab/b5436e99-f0a7-4c30-825d-56b88ee2ac1d","years"
"http://example.org/NIMP/DO-JHDD2758","https://w3id.org/biolink/vocab/category","bican:Donor"
"http://example.org/NIMP/DO-SBTF2202","https://identifiers.org/brain-bican/vocab/0630a265-4a63-48f4-8853-66b929002306","8 yrs"
"http://example.org/NIMP/DO-IHNG4035","https://identifiers.org/brain-bican/vocab/632d3d3f-f85b-4efc-a1ab-010fe417ae81","2"
"http://example.org/NIMP/DO-PKNK6608","http://www.w3.org/2000/01/rdf-schema#label","C57BL6J-699576"
"http://example.org/NIMP/DO-TPGD4527","https://identifiers.org/brain-bican/vocab/3bed1f94-9d82-4ed7-afdf-79d896b24dbb","birth"
"http://example.org/NIMP/DO-KOQJ7522","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:9544"
"http://example.org/NIMP/DO-WCYV1711","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:10090"
"http://example.org/NIMP/DO-CGZC7408","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:9606"
"http://example.org/NIMP/DO-XEBX8993","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:9606"
"http://example.org/NIMP/DO-OPSM8617","http://www.w3.org/2000/01/rdf-schema#label","MF20.34.002"
"http://example.org/NIMP/DO-LOOL9963","https://w3id.org/biolink/vocab/category","bican:Donor"
"http://example.org/NIMP/DO-EQMH6812","http://www.w3.org/2000/01/rdf-schema#label","QM23.57.104"
"http://example.org/NIMP/DO-PSNO8229","https://w3id.org/biolink/vocab/category","bican:Donor"
"http://example.org/NIMP/DO-JDEW6918","https://identifiers.org/brain-bican/vocab/b5436e99-f0a7-4c30-825d-56b88ee2ac1d","days"
"http://example.org/NIMP/DO-ZBTY9592","https://w3id.org/biolink/vocab/category","bican:Donor"
"http://example.org/NIMP/DO-MIEW8523","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:9544"
"http://example.org/NIMP/DO-BTGU8339","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:9544"
"http://example.org/NIMP/DO-WZUG8131","https://w3id.org/biolink/vocab/category","bican:Donor"
"http://example.org/NIMP/DO-FBJE3974","https://identifiers.org/brain-bican/vocab/3bed1f94-9d82-4ed7-afdf-79d896b24dbb","birth"
"http://example.org/NIMP/DO-OSIZ6721","https://identifiers.org/brain-bican/vocab/0630a265-4a63-48f4-8853-66b929002306","14 yrs"
"http://example.org/NIMP/DO-MCZJ4627","https://w3id.org/biolink/vocab/category","bican:Donor"
"http://example.org/NIMP/DO-RCRD9506","https://identifiers.org/brain-bican/vocab/0630a265-4a63-48f4-8853-66b929002306","P0"
"http://example.org/NIMP/DO-CRSP3889","https://identifiers.org/brain-bican/vocab/b5436e99-f0a7-4c30-825d-56b88ee2ac1d","years"
"http://example.org/NIMP/DO-MOVQ2973","https://identifiers.org/brain-bican/vocab/3bed1f94-9d82-4ed7-afdf-79d896b24dbb","birth"
