"ID","Property","Data"
"http://example.org/NIMP/DC-ZBZQPO173871","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-WSTT823513"
"http://example.org/NIMP/DC-IKDJVK133616","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-ODJH967897"
"http://example.org/NIMP/DC-DYBBPE888728","https://identifiers.org/brain-bican/vocab/cell_prep_type","Nuclei"
"http://example.org/NIMP/DC-ZWUCNG785102","https://identifiers.org/brain-bican/vocab/cell_prep_type","Nuclei"
"http://example.org/NIMP/DC-CUJTZO857663","https://identifiers.org/brain-bican/vocab/cell_prep_type","Nuclei"
"http://example.org/NIMP/DC-EUJVPR350079","https://identifiers.org/brain-bican/vocab/cell_prep_type","Cells"
"http://example.org/NIMP/DC-BOOAWA625345","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-VVHD748011"
"http://example.org/NIMP/DC-NINMHY983923","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-MGMN983872"
"http://example.org/NIMP/DC-XRHWTQ941734","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-FWTN453916"
"http://example.org/NIMP/DC-MQMTDS118856","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-AXBV783114"
"http://example.org/NIMP/DC-LJFFGE917646","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-ECYY574494"
"http://example.org/NIMP/DC-DORMNC508321","http://www.w3.org/2000/01/rdf-schema#label","20231102_QM23.57.078.CX.03.A25.01.CellPlex"
"http://example.org/NIMP/DC-FNUFMY954145","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-GZBE594307"
"http://example.org/NIMP/DC-NTDSZK515902","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-MQJL310709"
"http://example.org/NIMP/DC-FFEIHE147342","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-LOIU730529"
"http://example.org/NIMP/DC-XTJEFH979059","https://w3id.org/biolink/vocab/category","bican:DissociatedCellSample"
