"ID","Property","Data"
"http://example.org/NIMP/AC-MGHEFE888061","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-RTNRPZ858539","https://identifiers.org/brain-bican/vocab/quantity_ng","268.0751"
"http://example.org/NIMP/AC-MHPQPM615194","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/BC-JJKDEZ787432"
"http://example.org/NIMP/AC-RSQLLM354209","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-NGLPOH934732","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/BC-UKZUOH705981"
"http://example.org/NIMP/AC-EBFEGI150674","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-TTSMNI468479","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-ZAZBYS743487","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-JKHGHV737755","https://identifiers.org/brain-bican/vocab/quantity_ng","229.7515"
"http://example.org/NIMP/AC-DCDMLE233533","https://identifiers.org/brain-bican/vocab/percent_cdna_longer_than_400bp","1.019"
"http://example.org/NIMP/AC-VUVSTO186281","https://w3id.org/biolink/vocab/category","bican:AmplifiedCdna"
"http://example.org/NIMP/AC-CCAXBA171028","https://w3id.org/biolink/vocab/category","bican:AmplifiedCdna"
"http://example.org/NIMP/AC-ROLMMK459020","https://identifiers.org/brain-bican/vocab/percent_cdna_longer_than_400bp","0.995"
"http://example.org/NIMP/AC-VWSSQQ781242","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-DZZZZX111459","http://www.w3.org/2000/01/rdf-schema#label","B8XM_231117_01_E02"
"http://example.org/NIMP/AC-QQUSVU147254","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/BC-AAECFE523482"
"http://example.org/NIMP/AC-QVOSQM488188","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/BC-UBSTAX492640"
"http://example.org/NIMP/AC-ICDJGE928773","https://identifiers.org/brain-bican/vocab/percent_cdna_longer_than_400bp","0.988"
"http://example.org/NIMP/AC-JKKTWO698082","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-CYAYUW831552","http://www.w3.org/2000/01/rdf-schema#label","A8XR_231017_01_H03"
"http://example.org/NIMP/AC-FCWBWZ781165","http://www.w3.org/2000/01/rdf-schema#label","B8XM_230620_01_D01"
"http://example.org/NIMP/AC-KNJKNR678634","https://identifiers.org/brain-bican/vocab/quantity_ng","452.4039"
"http://example.org/NIMP/AC-TPPOPT793195","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/BC-GEGBFF271622"
"http://example.org/NIMP/AC-FHDKHC588330","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-GZZZUV898317","https://w3id.org/biolink/vocab/category","bican:AmplifiedCdna"
"http://example.org/NIMP/AC-QOZBWG875646","http://www.w3.org/2000/01/rdf-schema#label","B8XM_240116_01_B01"
"http://example.org/NIMP/AC-VVVPSP442416","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-FBZEZA246634","https://w3id.org/biolink/vocab/category","bican:AmplifiedCdna"
"http://example.org/NIMP/AC-IGJDFE366805","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/BC-LMJLJM687369"
"http://example.org/NIMP/AC-STUSKE915364","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-EZRXSR543752","http://www.w3.org/2000/01/rdf-schema#label","B8XM_240315_01_C02"
"http://example.org/NIMP/AC-OIJOSU152445","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/BC-HLNOTR826397"
"http://example.org/NIMP/AC-HHFYBE710942","http://www.w3.org/2000/01/rdf-schema#label","A8XR_240322_01_F01"
"http://example.org/NIMP/AC-USSQZD157350","https://w3id.org/biolink/vocab/category","bican:AmplifiedCdna"
"http://example.org/NIMP/AC-ZCEWXE490823","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-IEFCAY516571","https://identifiers.org/brain-bican/vocab/quantity_ng","754.1579"
"http://example.org/NIMP/AC-DFXYAB384354","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-GYAFZW353854","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/BC-RGMEGL525385"
"http://example.org/NIMP/AC-VVBDCI480766","https://identifiers.org/brain-bican/vocab/quantity_ng","266.3004"
"http://example.org/NIMP/AC-XYRRPD658966","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/BC-VVTHNJ461803"
"http://example.org/NIMP/AC-FGUYXH103432","https://w3id.org/biolink/vocab/category","bican:AmplifiedCdna"
"http://example.org/NIMP/AC-RLOOLM876704","http://www.w3.org/2000/01/rdf-schema#label","A8XR_240305_01_C01"
"http://example.org/NIMP/AC-ICBCYE616824","https://identifiers.org/brain-bican/vocab/quantity_ng","211.6581"
"http://example.org/NIMP/AC-RSZDDC868000","https://identifiers.org/brain-bican/vocab/percent_cdna_longer_than_400bp","1.033"
"http://example.org/NIMP/AC-LMNQQQ400203","http://www.w3.org/2000/01/rdf-schema#label","A8HX_230814_01_A01"
"http://example.org/NIMP/AC-NTWTRK319005","https://w3id.org/biolink/vocab/category","bican:AmplifiedCdna"
"http://example.org/NIMP/AC-KFECGL298132","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/BC-UPOMQV460524"
"http://example.org/NIMP/AC-IIHYTS202500","http://www.w3.org/2000/01/rdf-schema#label","APLCXR_240123_1_H"
"http://example.org/NIMP/AC-HIYBZL339150","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-MMIHLK949474","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-ZXBYBZ314307","https://identifiers.org/brain-bican/vocab/percent_cdna_longer_than_400bp","0.985"
